dataset,model,seed,init-lr,dropout,layer-sizes,batch-size,max-attempt-count,max-attempt-filter,onehot-input,output-per-skill,n-heads,acc,auc,prec,recall,f1,mcc,rmse,aic,aicc,bic,log-loss
IntroProg,DKVMN-Paper,42,1e 2,0.2,100_50_50_100,32,200,split,,,,0.753/0.029,0.824/0.014,0.752/0.03,0.756/0.063,0.754/0.045,0.483/0.033,0.407/0.017,,,,0.502/0.032
IntroProg,DKVMN-Paper,13,1e 2,0.2,50_50_50_100,32,200,split,true,,,0.747/0.026,0.816/0.012,0.742/0.041,0.759/0.051,0.75/0.045,0.472/0.03,0.413/0.014,,,,0.513/0.026
IntroProg,DKVMN-Paper,13,1e 2,0.2,100_20_20_1,32,200,split,true,true,,0.744/0.029,0.814/0.016,0.74/0.035,0.755/0.05,0.747/0.042,0.465/0.035,0.413/0.018,,,,0.516/0.032
IntroProg,DKVMN-Paper,13,1e 2,0.2,50_50_20_1,32,200,split,,true,,0.749/0.028,0.818/0.015,0.743/0.034,0.762/0.056,0.752/0.045,0.474/0.031,0.411/0.017,,,,0.51/0.032
IntroProg,DKVMN-Paper,42,1e 2,0.2,50_50_20_50,32,200,split,,,,0.754/0.029,0.824/0.012,0.751/0.027,0.761/0.066,0.755/0.046,0.484/0.032,0.408/0.016,,,,0.503/0.027
IntroProg,DKVMN-Paper,42,1e 2,0.2,100_20_50_1,32,200,split,,true,,0.744/0.027,0.815/0.015,0.729/0.036,0.776/0.057,0.752/0.046,0.464/0.031,0.414/0.016,,,,0.516/0.031
IntroProg,DKVMN-Paper,42,1e 2,0.2,100_20_50_50,32,200,split,true,,,0.746/0.025,0.814/0.011,0.742/0.04,0.751/0.064,0.747/0.051,0.468/0.025,0.413/0.014,,,,0.514/0.026
IntroProg,DKVMN-Paper,42,1e 3,0.2,50_20_20_100,32,200,split,,,,0.741/0.021,0.808/0.009,0.731/0.051,0.757/0.058,0.744/0.054,0.458/0.021,0.417/0.012,,,,0.522/0.022
IntroProg,DKVMN-Paper,13,1e 2,0.2,100_50_20_50,32,200,split,true,,,0.747/0.027,0.815/0.012,0.742/0.035,0.756/0.059,0.749/0.047,0.47/0.03,0.413/0.015,,,,0.513/0.028
IntroProg,DKVMN-Paper,13,1e 2,0.2,100_20_50_100,32,200,split,,,,0.75/0.025,0.821/0.013,0.748/0.046,0.754/0.047,0.751/0.044,0.48/0.027,0.41/0.015,,,,0.507/0.027
IntroProg,DKVMN-Paper,42,1e 2,0.2,100_20_50_1,32,200,split,true,true,,0.746/0.03,0.815/0.015,0.741/0.027,0.758/0.064,0.749/0.046,0.467/0.033,0.412/0.019,,,,0.515/0.032
IntroProg,DKVMN-Paper,13,1e 3,0.2,100_50_20_1,32,200,split,,true,,0.745/0.031,0.814/0.017,0.745/0.03,0.747/0.054,0.746/0.042,0.467/0.036,0.413/0.019,,,,0.513/0.036
IntroProg,DKVMN-Paper,13,1e 3,0.2,50_20_20_100,32,200,split,,,,0.739/0.014,0.807/0.006,0.727/0.064,0.757/0.055,0.742/0.06,0.455/0.015,0.419/0.007,,,,0.526/0.01
IntroProg,DKVMN-Paper,13,1e 2,0.2,50_50_50_1,32,200,split,true,true,,0.748/0.029,0.818/0.016,0.74/0.033,0.766/0.052,0.753/0.042,0.472/0.035,0.411/0.019,,,,0.511/0.033
IntroProg,DKVMN-Paper,13,1e 2,0.2,50_20_20_100,32,200,split,,,,0.754/0.028,0.823/0.011,0.753/0.03,0.757/0.06,0.755/0.044,0.485/0.03,0.408/0.016,,,,0.503/0.028
IntroProg,DKVMN-Paper,13,1e 3,0.2,100_20_50_100,32,200,split,,,,0.746/0.028,0.814/0.016,0.743/0.034,0.749/0.063,0.746/0.048,0.467/0.03,0.413/0.018,,,,0.513/0.033
IntroProg,DKVMN-Paper,42,1e 2,0.2,100_20_20_1,32,200,split,true,true,,0.746/0.029,0.814/0.015,0.74/0.029,0.758/0.065,0.748/0.047,0.466/0.031,0.413/0.018,,,,0.516/0.032
IntroProg,DKVMN-Paper,13,1e 3,0.2,50_20_50_1,32,200,split,true,true,,0.749/0.029,0.818/0.015,0.742/0.032,0.763/0.055,0.752/0.043,0.473/0.033,0.411/0.018,,,,0.51/0.033
IntroProg,DKVMN-Paper,42,1e 2,0.2,50_20_50_1,32,200,split,true,true,,0.747/0.029,0.817/0.014,0.74/0.027,0.765/0.065,0.752/0.046,0.47/0.034,0.411/0.018,,,,0.511/0.032
IntroProg,DKVMN-Paper,42,1e 3,0.2,50_20_20_100,32,200,split,true,,,0.742/0.023,0.809/0.01,0.732/0.044,0.759/0.063,0.745/0.053,0.459/0.023,0.416/0.014,,,,0.52/0.026
IntroProg,DKVMN-Paper,42,1e 3,0.2,50_50_20_1,32,200,split,,true,,0.752/0.028,0.821/0.014,0.744/0.032,0.767/0.057,0.755/0.044,0.48/0.031,0.409/0.017,,,,0.506/0.032
IntroProg,DKVMN-Paper,42,1e 3,0.2,50_50_20_50,32,200,split,,,,0.746/0.024,0.816/0.01,0.74/0.041,0.757/0.063,0.748/0.052,0.468/0.024,0.412/0.014,,,,0.512/0.025
IntroProg,DKVMN-Paper,42,1e 3,0.2,100_20_50_50,32,200,split,,,,0.745/0.026,0.813/0.014,0.741/0.037,0.749/0.065,0.745/0.051,0.465/0.027,0.414/0.016,,,,0.515/0.029
IntroProg,DKVMN-Paper,42,1e 3,0.2,50_20_50_50,32,200,split,,,,0.746/0.025,0.814/0.012,0.74/0.039,0.755/0.065,0.747/0.051,0.467/0.026,0.413/0.015,,,,0.513/0.027
IntroProg,DKVMN-Paper,13,1e 3,0.2,50_50_50_50,32,200,split,,,,0.749/0.028,0.818/0.013,0.747/0.032,0.754/0.059,0.75/0.046,0.474/0.032,0.411/0.016,,,,0.509/0.029
IntroProg,DKVMN-Paper,42,1e 2,0.2,100_50_50_50,32,200,split,true,,,0.746/0.025,0.814/0.011,0.742/0.04,0.751/0.064,0.747/0.051,0.468/0.025,0.413/0.014,,,,0.514/0.026
IntroProg,DKVMN-Paper,42,1e 3,0.2,50_20_50_1,32,200,split,true,true,,0.748/0.027,0.818/0.014,0.738/0.035,0.769/0.056,0.753/0.045,0.471/0.031,0.411/0.017,,,,0.511/0.031
IntroProg,DKVMN-Paper,42,1e 3,0.2,100_20_50_1,32,200,split,true,true,,0.746/0.028,0.815/0.016,0.737/0.035,0.765/0.055,0.751/0.044,0.468/0.032,0.413/0.018,,,,0.514/0.033
IntroProg,DKVMN-Paper,42,1e 3,0.2,100_20_50_100,32,200,split,true,,,0.742/0.027,0.808/0.015,0.736/0.037,0.752/0.061,0.744/0.049,0.459/0.03,0.416/0.017,,,,0.52/0.032
IntroProg,DKVMN-Paper,13,1e 3,0.2,50_20_50_100,32,200,split,true,,,0.743/0.025,0.81/0.012,0.737/0.043,0.753/0.054,0.745/0.048,0.462/0.026,0.415/0.015,,,,0.518/0.028
IntroProg,DKVMN-Paper,42,1e 2,0.2,50_50_50_1,32,200,split,true,true,,0.747/0.029,0.817/0.014,0.74/0.027,0.765/0.065,0.752/0.046,0.47/0.034,0.411/0.018,,,,0.511/0.032
IntroProg,DKVMN-Paper,42,1e 3,0.2,50_20_50_1,32,200,split,,true,,0.749/0.025,0.819/0.014,0.736/0.041,0.775/0.05,0.755/0.045,0.475/0.029,0.411/0.015,,,,0.51/0.028
IntroProg,DKVMN-Paper,42,1e 3,0.2,100_20_50_1,32,200,split,,true,,0.744/0.025,0.814/0.015,0.729/0.043,0.774/0.048,0.751/0.045,0.464/0.03,0.414/0.015,,,,0.517/0.028
IntroProg,DKVMN-Paper,42,1e 2,0.2,100_20_20_1,32,200,split,,true,,0.746/0.029,0.815/0.015,0.738/0.029,0.763/0.061,0.75/0.045,0.466/0.034,0.412/0.018,,,,0.513/0.033
IntroProg,DKVMN-Paper,42,1e 3,0.2,100_20_50_100,32,200,split,,,,0.741/0.026,0.807/0.013,0.736/0.041,0.749/0.06,0.742/0.05,0.457/0.027,0.417/0.015,,,,0.523/0.028
IntroProg,DKVMN-Paper,13,1e 2,0.2,100_50_50_1,32,200,split,,true,,0.746/0.028,0.814/0.016,0.738/0.033,0.764/0.057,0.751/0.045,0.469/0.032,0.413/0.017,,,,0.516/0.031
IntroProg,DKVMN-Paper,13,1e 3,0.2,100_20_50_50,32,200,split,,,,0.745/0.027,0.814/0.015,0.743/0.036,0.749/0.061,0.746/0.048,0.466/0.029,0.413/0.017,,,,0.514/0.031
IntroProg,DKVMN-Paper,13,1e 2,0.2,50_20_50_1,32,200,split,,true,,0.75/0.028,0.819/0.015,0.74/0.031,0.77/0.059,0.755/0.044,0.476/0.032,0.41/0.018,,,,0.509/0.033
IntroProg,DKVMN-Paper,13,1e 2,0.2,100_50_50_50,32,200,split,,,,0.753/0.028,0.824/0.014,0.751/0.036,0.757/0.047,0.754/0.042,0.484/0.031,0.408/0.016,,,,0.503/0.028
IntroProg,DKVMN-Paper,13,1e 3,0.2,100_20_20_50,32,200,split,true,,,0.742/0.028,0.808/0.014,0.741/0.038,0.744/0.058,0.742/0.048,0.46/0.031,0.416/0.017,,,,0.52/0.032
IntroProg,DKVMN-Paper,42,1e 3,0.2,100_50_20_100,32,200,split,true,,,0.741/0.028,0.806/0.014,0.736/0.036,0.75/0.062,0.743/0.049,0.456/0.03,0.417/0.017,,,,0.522/0.032
IntroProg,DKVMN-Paper,42,1e 3,0.2,100_20_20_50,32,200,split,,,,0.745/0.026,0.812/0.014,0.741/0.036,0.752/0.065,0.746/0.05,0.465/0.028,0.414/0.016,,,,0.515/0.03
IntroProg,DKVMN-Paper,42,1e 2,0.2,50_50_50_50,32,200,split,true,,,0.748/0.025,0.817/0.01,0.741/0.037,0.759/0.067,0.75/0.051,0.471/0.026,0.412/0.014,,,,0.512/0.023
IntroProg,DKVMN-Paper,13,1e 3,0.2,50_20_20_1,32,200,split,,true,,0.749/0.028,0.819/0.015,0.746/0.034,0.757/0.052,0.751/0.043,0.475/0.032,0.41/0.017,,,,0.508/0.033
IntroProg,DKVMN-Paper,42,1e 3,0.2,50_20_20_1,32,200,split,,true,,0.749/0.029,0.819/0.015,0.743/0.03,0.762/0.059,0.752/0.044,0.474/0.033,0.41/0.018,,,,0.508/0.034
IntroProg,DKVMN-Paper,42,1e 2,0.2,50_20_20_50,32,200,split,true,,,0.746/0.022,0.814/0.008,0.739/0.046,0.756/0.064,0.747/0.054,0.468/0.02,0.414/0.011,,,,0.515/0.02
IntroProg,DKVMN-Paper,13,1e 3,0.2,100_50_50_50,32,200,split,true,,,0.746/0.029,0.814/0.016,0.746/0.032,0.748/0.06,0.747/0.046,0.469/0.033,0.413/0.018,,,,0.513/0.034
IntroProg,DKVMN-Paper,13,1e 3,0.2,100_20_20_100,32,200,split,,,,0.741/0.025,0.808/0.012,0.735/0.044,0.752/0.059,0.743/0.051,0.457/0.026,0.417/0.015,,,,0.521/0.027
IntroProg,DKVMN-Paper,13,1e 2,0.2,100_50_20_1,32,200,split,,true,,0.744/0.03,0.814/0.017,0.74/0.03,0.754/0.055,0.747/0.043,0.464/0.035,0.413/0.019,,,,0.515/0.034
IntroProg,DKVMN-Paper,13,1e 2,0.2,100_50_50_100,32,200,split,,,,0.753/0.026,0.824/0.012,0.752/0.043,0.756/0.043,0.754/0.042,0.486/0.028,0.408/0.014,,,,0.504/0.025
IntroProg,DKVMN-Paper,42,1e 2,0.2,50_50_20_1,32,200,split,,true,,0.748/0.026,0.818/0.012,0.739/0.035,0.767/0.064,0.752/0.049,0.472/0.027,0.411/0.016,,,,0.509/0.029
IntroProg,DKVMN-Paper,13,1e 2,0.2,50_50_20_50,32,200,split,true,,,0.749/0.027,0.817/0.012,0.747/0.036,0.752/0.057,0.749/0.046,0.475/0.029,0.411/0.016,,,,0.51/0.028
IntroProg,DKVMN-Paper,13,1e 2,0.2,100_20_50_1,32,200,split,true,true,,0.745/0.029,0.815/0.016,0.739/0.034,0.758/0.051,0.749/0.042,0.466/0.035,0.413/0.018,,,,0.515/0.032
IntroProg,DKVMN-Paper,13,1e 3,0.2,100_50_50_50,32,200,split,,,,0.746/0.027,0.814/0.015,0.742/0.036,0.752/0.062,0.747/0.049,0.467/0.03,0.413/0.017,,,,0.513/0.03
IntroProg,DKVMN-Paper,13,1e 2,0.2,50_50_20_100,32,200,split,true,,,0.747/0.026,0.817/0.012,0.742/0.04,0.757/0.056,0.749/0.047,0.471/0.027,0.412/0.015,,,,0.511/0.027
IntroProg,DKVMN-Paper,42,1e 2,0.2,50_50_50_100,32,200,split,,,,0.754/0.026,0.824/0.012,0.753/0.036,0.756/0.056,0.754/0.046,0.485/0.028,0.408/0.015,,,,0.503/0.028
IntroProg,DKVMN-Paper,42,1e 3,0.2,50_20_20_1,32,200,split,true,true,,0.748/0.029,0.817/0.015,0.74/0.03,0.763/0.058,0.751/0.044,0.471/0.033,0.411/0.018,,,,0.511/0.034
